Id;Review;Golden
7415;piece of junk .;Negative
7419;i like it but kinda gimicky;Positive
7419;i like it but kinda gimicky;Positive
7421;great when you want the whole clove intact;Positive
7421;great when you want the whole clove intact;Positive
7421;you want the clove , and you want the whole thing ?;Positive
7421;then you want the whole clove .;Positive
7423;must have kitchen gadget;Positive
7423;must have kitchen gadget;Positive
7423;he must have kitchen gadget .;Positive
7423;must have kitchen gadget .;Positive
7423;that must have kitchen gadget .;Positive
7423;i must have kitchen gadget .;Positive
7428;great kitchen fork!;Positive
7428;great kitchen fork!;Positive
7430;really nice mixing fork. bought it because i thought it was cute but never thought it would work so well!;Positive
7430;really nice mixing fork. bought it because i thought it was cute but never thought it would work so well!;Positive
7431;strange, but works great;Positive
7431;strange, but works great;Positive
7434;a handy tool i didn't know i needed until i got it!;Positive
7434;a handy tool i didn't know i needed until i got it!;Positive
7437;use it all the time - love it;Positive
7437;use it all the time - love it;Positive
7437;use it all the time .;Positive
7437;i 'll use it all the time .;Positive
7451;beautiful and functional;Positive
7451;beautiful and functional;Positive
7451;it 's beautiful and functional .;Positive
7451;i 'm beautiful and functional .;Positive
7451;i 'm beautiful and functional .;Positive
7454;just the right size & exactly what i wanted;Positive
7454;just the right size & exactly what i wanted;Positive
7455;"colander comparisons: norpro 8.5"", norpro 5 quart, miu france 6 quart";Positive
7455;"colander comparisons: norpro 8.5"", norpro 5 quart, miu france 6 quart";Positive
7455;colander comparator : norpro 8.510 , miu france 6 .;Positive
7455;colander comparisonsto norpro 8.5 5 , and miu france 6 is quart .;Positive
7456;solid! using it in my rv sink;Positive
7456;solid! using it in my rv sink;Positive
7458;heavy duty and deep. great as steamer;Positive
7458;heavy duty and deep. great as steamer;Positive
7458;where 's the heavy duty and great ?;Positive
7460;loved the colander until the foot broke off.;Neutral
7460;loved the colander until the foot broke off.;Neutral
7460;he loved the colander until the foot broke off .;Neutral
7460;loved the colander until the foot broke off .;Neutral
7460;the colander until the foot broke off .;Neutral
7460;i loved the colander until the foot broke off .;Neutral
7460;when the foot broke off , he loved the colander .;Neutral
7470;"colander comparisons: norpro 5 quart, norpro 8.5""deep, miu france 6 quart";Positive
7470;"colander comparisons: norpro 5 quart, norpro 8.5""deep, miu france 6 quart";Positive
7472;saying good-bye;Positive
7472;saying good-bye;Positive
7472;saying goodbye .;Positive
7472;i 'm saying goodbye .;Positive
7472;you say goodbye , and you 're saying goodbye .;Positive
7474;beautiful!;Positive
7474;beautiful!;Positive
7474;i 'm beautiful !;Positive
7482;nice value, big enough for a variety of needs;Positive
7482;nice value, big enough for a variety of needs;Positive
7482;nice line , big enough for a variety of needs .;Positive
7482;i 'm enjoying a nice line , big enough for a variety of needs .;Positive
7485;beautful and strong colander;Positive
7485;beautful and strong colander;Positive
7485;it 's beautiful and colander .;Positive
7485;beauent and strong colander .;Positive
7485;i have a beautiful and strong colander .;Positive
7495;nice set of measuring cups;Positive
7495;nice set of measuring cups;Positive
7497;one does not equal five!!;Negative
7497;one does not equal five!!;Negative
7498;flimsy but gets the job done.;Neutral
7498;flimsy but gets the job done.;Neutral
7498;it 's flimsy , but the job is done .;Neutral
7501;heavy duty and clear markings;Positive
7501;heavy duty and clear markings;Positive
7501;it 's a heavy duty and a clear mark .;Positive
7501;heavy duty and clear markings .;Positive
7501;i 've got heavy duty and clear marks .;Positive
7501;i have a heavy duty and clear marks .;Positive
7503;glad i made this purchase!!;Positive
7503;glad i made this purchase!!;Positive
7503;i 'm glad we made this purchase!! day , and it 's great .;Positive
7504;measuring cups;Positive
7504;measuring cups;Positive
7504;measuring cups .;Positive
7504;measuring cups .;Positive
7504;i 'm measuring cups .;Positive
7506;you get what you pay for;Positive
7506;you get what you pay for;Positive
7506;you get what you pay for .;Positive
7506;get what you pay for .;Positive
7506;i 'll get what you pay for .;Positive
7507;robust well made measuring cups;Positive
7507;robust well made measuring cups;Positive
7515;they're going back.;Negative
7515;they're going back.;Negative
7515;they 're going back , and they 're going back .;Negative
7515;when they go , they 're going back .;Negative
7517;wonderful pot to heat broth, make tea, or heat up sauces;Positive
7517;wonderful pot to heat broth, make tea, or heat up sauces;Positive
7517;for weed to heat brothside , make teatime , or heat up sauces .;Positive
7517;in a pot of brothside , they make tea or heat up sauces .;Positive
7517;maybe a great pot to heat brothand make teaday or heat up sauces .;Positive
7517;when you get to heat brothside , you make tea or heat up sauces .;Positive
7522;the perfect pot!;Positive
7522;the perfect pot!;Positive
7524;great minds apparently think alike;Positive
7524;great minds apparently think alike;Positive
7527;couldn't be easier;Positive
7527;couldn't be easier;Positive
7527;it could n't be easier .;Positive
7527;could n't be easier .;Positive
7527;it could n't be easier , but it could n't be easier .;Positive
7527;i could n't be easier .;Positive
7527;maybe it could n't be easier .;Positive
7531;great ice cream - but takes a lot of space &amp hard to clean;Positive
7531;great ice cream - but takes a lot of space &amp hard to clean;Positive
7531;mr. ice cream - but takes a lot of space and talk to clean .;Positive
7531;mr. ice cream takes a lot of space , but it takes a lot of space and everything .;Positive
7531;for mr. ice cream , it takes a lot of space and time enough to clean .;Positive
7534;a nice product that does what it purports to do;Positive
7534;a nice product that does what it purports to do;Positive
7534;a nice product that does what it takes to do .;Positive
7535;cleaning is a breeze;Positive
7535;cleaning is a breeze;Positive
7535;cleaning is a breeze .;Positive
7535;cleaning is a breeze .;Positive
7535;i 'm cleaning a breeze .;Positive
7539;my family thought i was nuts;Positive
7539;my family thought i was nuts;Positive
7539;my family thought it was nuts .;Positive
7539;my family thought , and it was nuts .;Positive
7539;maybe my family thought it was nuts .;Positive
7541;excellent. note that cleanup is easy.;Positive
7541;excellent. note that cleanup is easy.;Positive
7546;can't enjoy store bought ice cream anymore;Positive
7546;can't enjoy store bought ice cream anymore;Positive
7548;very high quality but inconvenient to use &amp clean;Positive
7548;very high quality but inconvenient to use &amp clean;Positive
7551;you won't make boxed pasta anymore!!!!;Positive
7551;you won't make boxed pasta anymore!!!!;Positive
7553;useless piece of junk;Negative
7553;useless piece of junk;Negative
7553;it 's a useless piece of junk .;Negative
7553;useless piece of junk .;Negative
7553;i have a useless piece of junk .;Negative
7555;would love to give 5 stars;Negative
7555;would love to give 5 stars;Negative
7557;great idea, maybe more trouble than they're worth, but...;Positive
7557;great idea, maybe more trouble than they're worth, but...;Positive
7558;butter warmers;Positive
7558;butter warmers;Positive
7558;butter warmers butter .;Positive
7558;butter warmers .;Positive
7558;i 'm butter warmers .;Positive
7558;where 's butter ?;Positive
7558;from butter , it 's butter warmers .;Positive
7559;great little butter warmers--or use the crocks on their own!;Positive
7559;great little butter warmers--or use the crocks on their own!;Positive
7559;mr. big butter warmers---or-s - or use the crocks on their own !;Positive
7560;a must for mussel or lobster/crab eaters!;Positive
7560;a must for mussel or lobster/crab eaters!;Positive
7560;this must for mussel or lobstern-crab eatersars !;Positive
7560;must for mussel or lobstern-crab eaters!s !;Positive
7560;that must be mussel or lobstern-crab eatersars .;Positive
7560;this must be for mussel or lobster-crab eaters!s , and you must have it .;Positive
7560;i 'm sure this must be mussel or lobstern-crab eatersars .;Positive
7560;for mussel , this must for mussel or french eatersars !;Positive
7560;that must be a lot of mussel , this must for mussel or lobstern-crab eatersars .;Positive
7561;butter warmers;Positive
7561;butter warmers;Positive
7561;butter warmers butter .;Positive
7561;butter warmers .;Positive
7561;i 'm butter warmers .;Positive
7561;where 's butter ?;Positive
7561;from butter , it 's butter warmers .;Positive
7563;better butter warmer;Positive
7563;better butter warmer;Positive
7564;nice for a crab dinner;Positive
7564;nice for a crab dinner;Positive
7564;it 's nice for a crab dinner .;Positive
7564;nice for a crab dinner , and it 's nice .;Positive
7572;canning tools;Positive
7572;canning tools;Positive
7572;canning tools .;Positive
7572;canning tools .;Positive
7572;i 'm canning tools .;Positive
7572;in canning , it is canning tools .;Positive
