ID,Comments,Comment ID,Reply count,Like count,Published at
410,"WE HAVE 100% GREEN 120 OCTANE ETHANOL AND VENEZUELA OIL $50 A BARREL, GOVERNMENT IS STEALING FROM US AT THE GAS PUMPS, DESTROYING OUR CURRENCY DELIBERATELY 40% THUS FAR,  DOMESTIC TERRORIST WHO OWE $30 TRILLION DOLLARS BLOCK #'S AND BAN FROM YOUR LIVES FOREVER",UgzzpsY7_lOvaq7dTqh4AaABAg,0,0,2022-02-26T23:27:14Z
411,I hope Ukraine wins,UgyFcurZ9AE0U6bkSHF4AaABAg,0,0,2022-02-26T23:26:33Z
412,This is really life …..,UgwYxgkpTzPrX5pa8uB4AaABAg,0,0,2022-02-26T23:26:14Z
413,"UKRAINIAN VINDMAN ATTEMPTED A COUP ON TRUMP, GOVERNMENT AND POLITICS IS A SCAM, ONLY THE LOSERS WHO LEAST DESERVE IT WIN IN POLITICS MILITARY PERSONNEL, STATE, FEDERAL EMPLOYEES EVERYONE WHO CREATES NO WEALTH FOR OUR COUNTRY, ALL TRAITORS",UgwWDmXBxHPKvBFfj6F4AaABAg,0,0,2022-02-26T23:25:12Z
414,That video of the tank crushing the car was 5 years ago lmfao,UgyBvPePBPgjhmybw9l4AaABAg,0,0,2022-02-26T23:24:51Z
415,"Please god, send a meteorite to moscow.",UgyRtLq9aSRR4xnAjA54AaABAg,1,0,2022-02-26T23:23:20Z
416,"Honestly I’m kinda worried about this.
I should’ve helped out.
My heart goes to all to the awesome Ukrainians in this world. 💙💛
Keep moving forward. 🇺🇦",UgzXj9Kv9yJ7wJDmdRB4AaABAg,0,0,2022-02-26T23:22:37Z
417,Find a bin and Putin in..,UgyOxtJxDBzU7oUpNqx4AaABAg,0,0,2022-02-26T23:20:56Z
418,Russia Cuna de los delincuentes abusadores 🐷🐷🐷🐷🐷🐷🐷👎🏾,Ugy3B8hymZvVppw9UGp4AaABAg,0,1,2022-02-26T23:18:02Z
419,I pray that God will intervene and stop the war between these two neighboring countries,Ugx7OagaCpAi27OEUMh4AaABAg,0,0,2022-02-26T23:16:55Z
420,"Cmon. Only America is allowed to behave like this. Did we already forget Afghanistan, Iraq, Syria, Qatar, and all the other nations America helped to destroy?",Ugwt5-IweeYV4Uunftl4AaABAg,0,0,2022-02-26T23:15:10Z
421,Putin more worse than Saddam Hussein!,UgzD9BvrktL1PGU6jnB4AaABAg,0,0,2022-02-26T23:14:27Z
422,my GOD..protect and help all people  and soldiers in Ukraine....what happened to world 🌎...  so sad....,UgzA_7QA_ONZO1k_Af94AaABAg,0,0,2022-02-26T23:14:08Z
423,Lord save urkraine,Ugz8muHzL_GadZN-0VN4AaABAg,0,0,2022-02-26T23:14:06Z
424,"Stay strong and don't give up Ukraine, defeat those bastards! We will keep praying for your victory to keep your democracy, independence and freedom. Stay safe and god speed 🇺🇲",UgxbfS0XLQXv9Nz2xZd4AaABAg,0,0,2022-02-26T23:14:03Z
425,"Why don't the whole World get together and destroy Putin and his stupid government, non sense of humor!",Ugx7Nf2sN173TSfrgqR4AaABAg,0,0,2022-02-26T23:12:50Z
426,War war 3,UgxKp0D7Hg5QXv6dXPd4AaABAg,0,0,2022-02-26T23:12:03Z
427,Hmmm God save his people,UgyswahYo0M_m01s3zh4AaABAg,0,0,2022-02-26T23:11:46Z
428,Suka blea  Russian,UgwkOFGLYyhDbQ5JMbx4AaABAg,0,0,2022-02-26T23:11:15Z
429,"NATO AND AMERICA MUST USED WEAPON TO PROTECT BEFORE SANCTION...IF THE WEST USED SANCTION WILL NOT STOP PUTIN AT ALL BECAUSE THE SANCTION ALREADY KILLED UKRAINE AND DESTROYED UKRAINE TOWN ALREADY.
SANCTION WAS TOO LATE FOR UKRAINE..IF NATO AND AMERICA WERE UKRAINE SITUATION HOW DO YOU FEEL. DON'T JUST WATCHING UKRAINE PEOPLES GET KILL INSTEAD OF THE WEST SAID WE WILL WILL AND WILL HELP BUT NOT THING COME UP AGAINST PUTIN MILITARY.
THE WORLD IS WATCHING !",UgxH1UYcMWrxgoz-ldp4AaABAg,0,0,2022-02-26T23:11:13Z
430,"""Never again! Until it happens again, then never again... Again!"" Every generation has the same hubris. Notice the pattern, people.",Ugzl4A5wC-QbRvSqTRd4AaABAg,0,0,2022-02-26T23:10:06Z
431,Are the democrats finally seeing what an insurrection looks like?,Ugx_mcvl5luKiUg3TFB4AaABAg,0,0,2022-02-26T23:09:59Z
432,"The Canadian Government issued a strongly worded statement, criticizing Russian forces for not displaying vaccine passports when they crossed the border.",Ugx2YouQPr6ZE0gm8HF4AaABAg,0,0,2022-02-26T23:09:57Z
433,ez,UgyL7yw5arEjuTz2zxZ4AaABAg,0,0,2022-02-26T23:09:17Z
434,Airdrop Ukraine soldiers into Moscow. And major cities. Nuke sites. Take sites to control. They can go into there and fit in. But communicate well. Airdrop onto political prisons and release them in every prison and arm them. Take Russia while they don’t have any military to protect it. Now or never. Yeah. It is brilliant. Russia has never been so with its pants down. Putin gambling his whole county threatening us and west. Well. Take Russia,UgyZMGAgVCF-5yy3BrF4AaABAg,0,0,2022-02-26T23:08:47Z
435,Can we take a flight over and join?,UgxvxmllzNYtIUwwLOh4AaABAg,0,0,2022-02-26T23:08:04Z
436,"The word Hypocrite was created to describe News Organizations that ignored 580 Riots, Looting, Arson, and 38 murders in America summer of 2020 but are alarmed by Ukraine.",UgyjKmkk6iAJISNxYQV4AaABAg,0,0,2022-02-26T23:07:36Z
437,So Fake! That  civil car was crashed by ukrainian outdated vehicle!,UgzFtxlW8JmXKccUjKd4AaABAg,0,0,2022-02-26T23:05:13Z
438,Im sorry for Ukraine and hope the best 💪🏼 but USA shouldn’t be involved. We don’t need a stupid fight with Russian . Then it would be the men In USA getting ready to fight . We should stay away or get ready for a war,UgyRz1X7X37yTn5QUXV4AaABAg,0,0,2022-02-26T23:04:08Z
439,😔❤️,UgzHtgH7I9nk3s57vN14AaABAg,0,0,2022-02-26T23:03:49Z
440,Ukraine pres sending out a video to his ops 😆,UgwI-fRkRSP1rSXDHK54AaABAg,0,0,2022-02-26T23:01:47Z
441,Go russia go ... India + China + Russia new superpower,UgxKsb27jnGYN5rDdKh4AaABAg,0,0,2022-02-26T23:00:28Z
442,Wor is not solutions only table talk Solutions 🤝please Stop wor,UgxyZpgUFCPgajXzwFF4AaABAg,0,1,2022-02-26T23:00:17Z
443,India is with our brother Russia and china in this conflict ... Asia United long live the friendship,UgzOPfvvouvzFvjoaBJ4AaABAg,0,0,2022-02-26T22:59:30Z
444,Must have been a Volvo!,UgwXph-7RZjINmJt6id4AaABAg,0,0,2022-02-26T22:54:03Z
445,China war with Taiwan's next.  No one will ever trust America again.  They'll be more war after that and the west will have to endure the backlash.,UgxR7F7KI8VKKM33wJh4AaABAg,0,0,2022-02-26T22:50:25Z
446,0:45 that is so cruel,UgyQmO56vCP0FBmgzHd4AaABAg,0,0,2022-02-26T22:47:58Z
447,idiots fake news YOU PLAY SAME VIDEO 2 DAY OLD SAYING MOMENT AGO  SPEAK OF ZELENSKY,UgxWvayvHxShAcQW9mZ4AaABAg,0,0,2022-02-26T22:47:24Z
448,"Sanctions won't save lives. They are seeking emergency international aid with no country to help fight the war. These helpless civilians feel there is no God. If you turn your cheek, some other people will do the same to you.",Ugzk8Cd3FyZBxjVS8bB4AaABAg,0,1,2022-02-26T22:47:00Z
449,"Certain NATO countries ruled by Angela Merkel made a huge mistake when they judged that keeping Ukraine out of NATO would pacify Putin. And Germany did this for years.  And now it is too late for Ukraine to enter and prevent war.  So, we should now be doing everything we can to expedite SWEDEN's and FINLAND's entry into NATO.  If we act promptly enough, while 60% of Russia's forces will either still be committed to invading and occupying Ukraine or will be repairing and restocking after the invasion.  Let us get Sweden and Finland safely inside NATO before it is too late!",UgyCPNvljFFlthr7k8x4AaABAg,0,0,2022-02-26T22:46:43Z
450,where is the rest of the world? 😪,Ugwv2tIjBaI8_Qnvic94AaABAg,1,0,2022-02-26T22:45:22Z
451,I want to be in Ukraine and fight for them that's what I want to do I have to do,UgwphwVrDq_-U71ModV4AaABAg,0,0,2022-02-26T22:43:59Z
452,Forcing people to stay ( men ) no matter what I'm totally against that crap.. if they volunteer fine... But to force them BIG NO... no way in hell I'm putting my life on the line for YOUR WAR.... tell him and Putin get in the ring and hash it out... Not put people friends family kids love ones up for the debate.... Funny how these wars work I'm definitely not gonna be your flunky..,UgyCqqq0oSrjzjV7TFF4AaABAg,2,0,2022-02-26T22:43:07Z
453,the elite fighting over the oil again. the never ending battle over oil,UgzzN8c9DJ9n8Lby9mF4AaABAg,1,0,2022-02-26T22:39:16Z
454,"In the 2003 Iraq war, an international coalition led by America, and the Ukrainian army was part of the international coalition on Iraq, and now America and the international coalition are abandoning Ukraine. We did not pity anyone who was occupying Iraq and killing children and women",UgxAm708oBFp6AOEd8l4AaABAg,0,1,2022-02-26T22:37:12Z
455,This can get bad if russia invades any nato countrys a World War III may happen ukraine should just give up at this point russia is being spoiled its this biggest country on the east side of earth it already have enough land russia is being spoiled,Ugwi0McDJ2vb-00Kgmt4AaABAg,0,0,2022-02-26T22:37:11Z
456,My is Inusah  Safianu I am in Ghana I am ready to fight for Ukraine when Russia intervene I'm ready to sacrifice my life for Ukraine,Ugyuvex_nFQTjG77i614AaABAg,0,0,2022-02-26T22:36:54Z
457,Paint price is to throw a atomic bomb,UgwnqQT6ZXVX7iop-Hl4AaABAg,0,0,2022-02-26T22:31:30Z
458,Well we’re all screwed,Ugwy0mUnr30iu7a148x4AaABAg,0,0,2022-02-26T22:31:16Z
459,The tank litteraly committed a War Crime why isn't Nato acting now,UgzR8knLsVXDp_oJ6m94AaABAg,1,1,2022-02-26T22:29:46Z
460,The world is weak and pathetic. Do nothing a**holes. They have no clue the descent and visceral hate toward everything they are creating. They've been warned...,UgzOl7bclswbcC5KKYd4AaABAg,0,0,2022-02-26T22:28:45Z
461,USA joins=Game over Putin💯👌,Ugx1Q4m1zI2bMDFyOgp4AaABAg,0,1,2022-02-26T22:27:01Z
462,"Iam totally against Russia 
But I also want to say that the United States have been doing these for the past 50 years invading countries all in the name of peace keeping or fighting dictators 
Libya 
Iraq
Syria 
And they are silent about Palestine 
Just that Ukraine is a Europian country everyone is standing up for them",Ugz1LmV9rx7Xu2ANhRJ4AaABAg,0,0,2022-02-26T22:26:28Z
463,Lets go Brandon.... You criminals caused this....,Ugy4KWaZS-jnXvwlgOJ4AaABAg,0,0,2022-02-26T22:26:00Z
464,"This is war between the US and Russia
Why can’t be the US and Russia and let’s see who wins",Ugzwg8lwIN1AbJqL9pV4AaABAg,1,0,2022-02-26T22:25:09Z
465,Pure luck that person is still alive after getting monster car by a tank.,UgyPqVfLpIqhpV7fUDV4AaABAg,0,0,2022-02-26T22:24:59Z
466,"I am paralyzed, crying and lost. We do not want this in Russia. No war! All prayers to peace.",UgzhRhAPU7DAfsGwrVJ4AaABAg,0,0,2022-02-26T22:24:56Z
467,"Russians don't want war! We are sorry for our ""leader""",UgwRiAfMz7war9gp7gJ4AaABAg,0,0,2022-02-26T22:24:54Z
468,What are sanctions gonna do we need to join Ukraine to show Putin,UgyU1mEENoeWukg5XrZ4AaABAg,0,1,2022-02-26T22:22:48Z
469,Keep the civilians out of this!!,Ugw0Xf2STlXIi_k3BG94AaABAg,0,0,2022-02-26T22:22:47Z
470,💔🇺🇦,Ugyk6xag7xCumxEuH3R4AaABAg,0,0,2022-02-26T22:22:27Z
471,2014 russia tried to take over crimea and failed. this is all plan by putin and biden. putin secretly support biden to win the election and agreed to take over ukraine after he won. not only that but afgha also. they can't do it under trump's administration.,Ugz-t-Z7zbeXgcOVZV54AaABAg,1,0,2022-02-26T22:21:04Z
472,This is terrible so sad. I'm so sorry Ukraine. My prayers and heart are with you.,UgzSZszQt72d0tExrJ54AaABAg,0,0,2022-02-26T22:20:18Z
473,You liars! That tank that ran over the car was a Ukraine tank! The west media is deceitful and lies!,Ugw82jsbQToNWYBAqFt4AaABAg,0,0,2022-02-26T22:19:24Z
474,Ukraine you getting all the support from the whole world by the media and that’s it,UgxlCEC9C85l9ozPMJp4AaABAg,0,0,2022-02-26T22:18:23Z
475,This is really sad.,Ugzn6zeM2_z4f4ac4j14AaABAg,0,0,2022-02-26T22:17:56Z
476,"77 years of peace, shattered.",UgwfwWvdKG4JOEB-X0R4AaABAg,0,0,2022-02-26T22:17:51Z
477,Why did Russians voted for that kind of President anyway.,UgySarSVY4BCJNLBSjx4AaABAg,0,0,2022-02-26T22:17:36Z
478,Not allowed to leave???,UgzJWI0Dh1b7oiGcMDJ4AaABAg,0,0,2022-02-26T22:17:31Z
479,My heart goes out to the victims of US aggression and invasions for the past 30 years!,UgyLGDJJGXxVrKxiyyF4AaABAg,0,1,2022-02-26T22:17:07Z
480,We are from third world countries and this west called us backward but look who made world war 1 and 2 and now 3 ( this is civilation !) and then any bomb on toilet they will fight against who Muslims in world  😂 but now thier countries fight but you will never find Muslims in billion Muslims who could Sau something bad about Christianity or Jewish ( you know why ?) this question is totally heavy on you guys but I will make simple it is because islam is true relegion who called to belieave and love all religions ( if we deny one of these relegion. Then we would not be Muslims !) find answer again ( if Islam is false why it asked all its followers to love and belieave in Christianity and Jewish ?),UgwdykWkrysEm0rS2yN4AaABAg,0,0,2022-02-26T22:15:44Z
481,"MIN  3:40 
RUSSIANS : SURENDER
🇺🇸 UKRAINIAN: GO FK YOUR SELF 🇺🇸",Ugw5lPeh35kFLvl8ULB4AaABAg,0,2,2022-02-26T22:14:04Z
482,It’s amazing how the western propaganda media can exaggerate and manipulate their victims!!,UgxsSq3XiHlpb8aTDsR4AaABAg,0,0,2022-02-26T22:13:56Z
483,"You keep rolling this old news,,,, nothing new here",UgyDszVBHjAMtiQHMOZ4AaABAg,0,0,2022-02-26T22:13:49Z
484,"@Scaaroyo All soldiers operate under rules of engagement that allow lawful killings under specific circumstances. Obviously, disobeying these set of rules you get a court martial by your own country & you’re sentenced to whatever depending how minor or severe the offense is/are. There are countries that military service is mandatory meaning it’s a must to serve in the military at a certain age which starts at 18 in some/most countries & each country has their own required years of military service.

Every soldier are trained to remove of their civilian mentality & grouped together. There’s no such thing as “Lone Wolf” in the military because teamwork is vital. In this case, it’s very difficult to commit war crimes & must follow their rules of engagement. Their squad members will see what their member did including their squad leader who can have that member get a court martial to be either imprisoned or executed for not following their rules of engagement. However, accidents happen in war. We have no control over who lives or who dies. Just because you aren’t being directly targeted doesn’t mean you’re not at risk of stray bullet fire, shelling, damaged infrastructure, etc. It’s just war.

From my perspective, why do we respect soldiers is because they sacrifice their freedom to protect their country’s very way of life against foreign & domestic. Also because they have to live with the horrors of war feeling remorse & guilty about it. However, their actions fall under their commanding officer (CO). The manner in which they serve their CO reflects upon their CO.",Ugzlnt54Dz9ONXBgnb14AaABAg,0,0,2022-02-26T22:12:24Z
485,"ABC more fAke than Pinocchio. 
Did the UN cause this",UgwB8qanJl4V_BD0prJ4AaABAg,0,0,2022-02-26T22:11:43Z
486,"@Scaaroyo First & foremost, in war, as a soldier thinking too much will get you killed. Survival is what they’re taught no matter the cost even if they’ve to shoot armed children or women. You don’t do your job, you cost your own fellow members’ lives because everyone has a role to play. Meaning you’re held responsible even if you’re a new guy in the military with no/minimal combat experience.

For example, a squad leader needed one of his rookie members to kill a captured soldier because how can anyone trust that person to do his job when everyone’s lives around him are at risk? They’ve families too so to do nothing & get them killed is right? So you don’t shoot armed and or blind fanatic kids or women thinking they’ve families waiting for them or it’s simply not right because you follow what is morally correct but you allow them to take your own fellow countrymen’s lives & they won’t see their families. Your team will shoot them regardless if they’re kids or women so it’s a no win scenario. Both your side & theirs don’t get to see their families. They’re there to follow orders & do their job while maintaining the rules of engagement. They’re not there for right or wrong. There are no shortcuts. It’s just they have to learn the hard way.

To understand this better look back in WW2. The German SS have created blind fanaticism on kids known as the “Hitler Youth” essentially forcing kids to take up arms at such a young age. I have a friend that told me that his grandpa lost 4 of his close friends to a 10 year old SS German kid that fired a small rocket launcher called the “Panzerfaust” into the leading US tank column in 1945 when Germany was already losing. The tank got on fire & one of his close friends got out on fire screaming in agony until he shot himself. He said that it was his new assistant driver’s fault because he didn’t warn about or took the shot on those armed 3 kids hiding in the bushes on the right side of the main road. He blamed him for the death of his close friends & said “Look what a kid can do! That’s your fucking fault!”. He also said “I promised my men I will get them through this alive. You’re getting in the way of that.” We all have one life.",UgzQkt7fHgwGPczrU_Z4AaABAg,0,0,2022-02-26T22:10:56Z
